sekolah_id_enkrip,Nama_Sekolah,Provinsi,Kota_Kabupaten,Kecamatan,NPSN,Status,Bentuk_Pendidikan,Status_Kepemilikan,SK_Pendirian_Sekolah,Tanggal_SK_Pendirian,SK_Izin_Operasional,Tanggal_SK_Izin_Operasional,Kebutuhan_Khusus_Dilayani,Nama_Bank,Cabang_KCP_Unit,Rekening_Atas_Nama,Status_BOS,Waktu_Penyelenggaraan,Sertifikasi_ISO,Sumber_Listrik,Daya_Listrik,Kecepatan_Internet,Kepsek,Operator,Akreditasi,Kurikulum,Waktu,Alamat,RT_RW,Dusun,Desa_Kelurahan,Kode_Pos,Lintang,Bujur,Guru_L,Guru_P,Guru_Total,Tendik_L,Tendik_P,Tendik_Total,PTK_L,PTK_P,PTK_Total,Peserta_Didik_L,Peserta_Didik_P,Peserta_Didik_Total,Ruang_Kelas,Ruang_Perpus,Ruang_Lab,Ruang_Pratik,Rombel
91A6C7AB2EE91C58BDE2,SMKS DARUSSALAM MAKASSAR,Prov. Sulawesi Selatan,Kota Makassar,Kec. Biringkanaya,40313208,Swasta,SMK,Yayasan,425/0331/DPK/II/2005,2005-02-24,2147483647,2024-11-06,Tidak ada,BRI,Sudiang,SMK Darussalam,-,-,-,-,,,Nurmiah,"Andi Muhammad Nur Hasan, S.Pd",B,Kurikulum Merdeka,-,JL. PERINTIS KEMERDEKAAN KM. 19,1 / 3,ARUNG TEKKO,Sudiang,90242,-5,119,11,15,26,10,4,14,21,19,40,426,232,658,40,1,3,0,30
40789B4E2A0CCBEF8CE5,SMKS NURUL QALAM MAKASSAR,Prov. Sulawesi Selatan,Kota Makassar,Kec. Biringkanaya,40313796,Swasta,SMK,Yayasan,17,2021-10-19,78/K.02a/PTSP/2022,2022-02-10,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG  UTAMA MAKASSAR...,SMKNURULQALAM...,-,-,-,-,,,"Dr. H. Abd. Rahim Amin, M.HI","Sunarsi,A.Md.",B,Kurikulum Merdeka,-,JL. POROS KNPI NO. 14,2 / 3,-,Sudiang Raya,90242,-5,119,1,9,10,1,2,3,2,11,13,57,29,86,6,1,1,0,6
BBF405CBDA364764FAE2,UPT SPF SD INPRES ANTANG II,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40307435,Negeri,SD,Pemerintah Daerah,421.2/5764/DP/IX/2016,1979-12-31,421.2/5764/DP/IX/2016,1910-01-01,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG MAKASSAR...,SDINPANTANGII...,-,-,-,-,,,Muh. Imran Salam,IHSAN,B,Kurikulum Merdeka,-,Jl. Antang Raya No.79,2 / 5,,Antang,90234,-5,119,5,22,27,2,0,2,7,22,29,255,255,510,18,1,0,0,18
F40FBCB8A0E9BCCFB75F,UPT SPF SD INPRES BANGKALA II,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40313769,Negeri,SD,Pemerintah Daerah,421.2/5764/DP/IX/2016,2016-09-16,421.2/5764/DP/IX/2016,2016-09-16,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG UTAMA MAKASSAR...,SDINPRESBANGKALAII...,-,-,-,-,,,"ABIDIN, DRS",ANDI NURUL CHAIR,B,Kurikulum Merdeka,-,Jl. Tamangapa Raya III/4,0 / 0,BANGKALA,Bangkala,90235,-5,119,5,12,17,1,4,5,6,16,22,133,127,260,6,1,0,0,12
B1EE6DC008C170DD2073,UPT SPF SD INPRES BANGKALA I,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40313119,Negeri,SD,Pemerintah Daerah,1980,1980-12-31,421/3023/DP/VIII/2020,2020-08-26,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG BANK SULSELBAR  UTAMA MAKASSA...,SDINPBANGKALAI...,-,-,-,-,,,Amrin,Muhammad Yusuf,B,Kurikulum Merdeka,-,Jl. Tamangapa Raya III No.04,3 / 1,,Bangkala,90235,-5,119,5,13,18,3,2,5,8,15,23,145,152,297,6,1,0,0,12
D7D2D9D75BA2F0256415,UPT SPF SD INPRES BANGKALA III,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40313771,Negeri,SD,Pemerintah Daerah,421.2/5764/DP/IX/2016,2016-09-16,421.2/5764/DP/IX/2016,2016-09-16,Tidak ada,Bank Sul-Sel,Manggala,SD Inpres Bangkala III,-,-,-,-,,,Muh. Faisal M.,SRI WIDIASTUTI,B,Kurikulum Merdeka,-,Jl. Tamangapa Raya 3 Rw I / Rt B,0 / 0,Bangkala,Bangkala,90235,-5,119,6,16,22,0,2,2,6,18,24,243,202,445,11,1,0,0,16
E8B542A685A673A31A9D,UPT SPF SD INPRES ANTANG I,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40307434,Negeri,SD,Lainnya,421.2/5764/DP/IX/2016,2016-09-16,421.2/5764/DP/IX/2016,2016-09-16,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG MAKASSAR/ANTANG...,SDINPRESANTANGI...,-,-,-,-,,,HJ. ROSMIATI,SRI AYU LESTARI,A,Kurikulum Merdeka,-,Jl. Antang Raya No.81,3 / 5,,Antang,90234,-5,119,3,20,23,4,4,8,7,24,31,238,221,459,10,1,0,0,16
E413F78514C0994AA233,UPT SPF SD INPRES BATUA I,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40312030,Negeri,SD,Pemerintah Daerah,,1910-01-01,-,1910-01-01,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG  UTAMA MAKASSAR...,SDINPRESBATUAI...,-,-,-,-,,,Hijrah Nurja Husmal,TANTI IRAWANTI,B,Kurikulum Merdeka,-,Jl. Abdullah Daeng Sirua No. 330,1 / 5,,Batua,90233,-5,119,6,13,19,2,2,4,8,15,23,193,182,375,7,2,1,0,12
55147E2FC665CA38D09C,UPT SPF SD INPRES BITOA,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40307589,Negeri,SD,Pemerintah Daerah,Pemkot Makassar,1986-12-31,421/3023/DP/VIII/2020,2020-08-26,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG UTAMA MAKASSAR...,SDINPBITOA...,-,-,-,-,,,Muh.ikbal,"Nurlinda Sari, S.Pd",B,Kurikulum Merdeka,-,Jln Bitoa Lama No.2 Telp. 4664403,1 / 4,BITOWA,Antang,90234,-5,119,6,14,20,1,2,3,7,16,23,169,163,332,11,1,0,0,13
6AD78C62BF216A5CAE26,UPT SPF SD INPRES BATUA II,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40312031,Negeri,SD,Pemerintah Pusat,-,1974-12-31,421.2/5764/DP/IX/2016,1910-01-01,Tidak ada,Bank Sulselbar,Antang,SD INP BATUA II,-,-,-,-,,,Muhammad Yamin,HESTI,B,Kurikulum Merdeka,-,Jl. Abdullah Dg Sirua No.330,0 / 0,BATUA,Batua,90233,-5,119,3,11,14,1,1,2,4,12,16,112,108,220,5,0,0,0,9
B8773A537EBDBAEB0062,UPT SPF SD INPRES BORONG,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40311990,Negeri,SD,Pemerintah Daerah,104307,1976-12-31,-,1910-01-01,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG  UTAMA MAKASSAR...,SDINPBORONG...,-,-,-,-,,,Risal Rahman,Alfinariah,B,Kurikulum Merdeka,-,Jl. Borong Raya No.8 Makassar,1 / 3,,BORONG,90233,-5,119,4,12,16,2,3,5,6,15,21,206,164,370,7,1,0,0,12
DE7C8E88140257BED717,UPT SPF SD INPRES KASSI,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40307578,Negeri,SD,Pemerintah Daerah,421.2/5764/DP/IX/2016,1978-12-31,421.2/5764/DP/IX/2016,1910-01-01,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG MAKASSAR...,SDINPRESKASSI...,-,-,-,-,,,Sukmawati,,B,Kurikulum Merdeka,-,Jl. Tamangapa Raya No.239,2 / 5,,Tamangapa,90235,-5,119,5,13,18,0,5,5,5,18,23,177,193,370,6,1,0,0,13
8387CC41F649FC6F6E2F,UPT SPF SD INPRES KAJENJENG,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40312041,Negeri,SD,Pemerintah Daerah,421.2/2280/DP/VI/2014,1985-12-31,421.2/5764/DP/IX/2016,1910-01-01,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG BPD SULSEL  ANTANG...,SDINPKAJENJENG...,-,-,-,-,,,Hamsinah,Anitasari,B,Kurikulum Merdeka,-,Jl. Rph Kajenjeng No.55 A,1 / 6,,Tamangapa,90235,-5,119,1,7,8,1,4,5,2,11,13,89,68,157,6,1,0,0,6
EC3D03E45763F9ABB3BE,UPT SPF SD INPRES MANGGALA,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40307623,Negeri,SD,Pemerintah Pusat,421/3023/DP/VIII/2020,2020-08-26,421/3023/DP/VIII/2020,2020-08-26,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG  UTAMA MAKASSAR...,SDINP.MANGGALA...,-,-,-,-,,,Muhammad Yusuf,Dwi Kurniawan,B,Kurikulum Merdeka,-,Jl. Inspeksi Pam No.4,3 / 9,MANGGALA,Manggala,90234,-5,119,6,13,19,1,0,1,7,13,20,211,220,431,6,1,0,0,14
6E4E350AFA83E3C9A287,UPT SPF SD INPRES BORONG JAMBU I,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40312036,Negeri,SD,Pemerintah Daerah,,1983-12-31,-,1910-01-01,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG  UTAMA MAKASSAR...,SDINPBORONGJAMBUI...,-,-,-,-,,,Sitti Masdariah,Nurzela,B,Kurikulum Merdeka,-,Jl. Tamangapa Raya IV No.13,6 / 9,Biring Romang,Kel Biring Romang,90235,-5,119,3,13,16,0,5,5,3,18,21,144,131,275,6,1,0,0,12
D0FD211D13277BD48C99,UPT SPF SD INPRES BORONG JAMBU II,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40313352,Negeri,SD,Pemerintah Daerah,,1910-01-01,-,1910-01-01,"H,K",BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG RATULANGI...,SDINPBORONGJAMBUII...,-,-,-,-,,,Jamaluddin,Rusmin,B,Kurikulum Merdeka,-,Jln. Amd Tamangapa Raya Iv/13,0 / 0,Bangkala,BANGKALA,90235,-5,119,4,12,16,1,2,3,5,14,19,183,150,333,6,1,0,0,12
DB3A3D66B56FCD585B9A,UPT SPF SD INPRES NIPA-NIPA,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40307616,Negeri,SD,Pemerintah Daerah,,1986-12-31,-,1910-01-01,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG  UTAMA MAKASSAR...,SDINPNIPA-NIPA...,-,-,-,-,,,Lastriyah,ROSDIANA NDAU,B,Kurikulum Merdeka,-,"Jl. Inspeksi PAM Nipa-Nipa, Perum Manggala Delta Mas Blok C2 No. 1A",6 / 9,,Antang,90234,-5,119,1,17,18,4,0,4,5,17,22,175,184,359,6,1,0,0,12
88FAC4514062BA4A9C3A,UPT SPF SD INPRES PERUMNAS ANTANG I1,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40313927,Negeri,SD,Pemerintah Pusat,-,1990-01-07,-,1991-01-07,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG MANGGALA...,SDINPRESPERUMNASANTANG1/1...,-,-,-,-,,,HAPSAH,ACHSAN ASYHARI ROLO,B,Kurikulum Merdeka,-,Jl. Lasuloro Blok I No. 15,1 / 1,MANGGALA,Manggala,90234,-5,119,3,14,17,1,1,2,4,15,19,162,148,310,5,1,0,0,12
CE80265236DD793DA370,UPT SPF SD INPRES PERUMNAS ANTANG I,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40312043,Negeri,SD,Pemerintah Daerah,1991,1990-01-07,-,1991-01-07,Tidak ada,BANK SULSEL,cabang,SD INPRES PERUMNAS ANTANG I,-,-,-,-,,,Rahdan Rahman,MUH. AWALUDDIN,B,Kurikulum Merdeka,-,Jl.lasuloro No 15,1 / 1,,Manggala,90234,-5,119,4,14,18,3,0,3,7,14,21,170,164,334,7,1,1,0,13
8315F244685C51AA3BAC,UPT SPF SD INPRES PANNARA,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40307612,Negeri,SD,Pemerintah Daerah,012/2215/DP/V/2012,2012-05-28,421.2/5764/DP/IX/2016,2016-09-16,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG MAKASSAR...,SDINPPANNARA...,-,-,-,-,,,Darmawati,RABIATUL ADAWIAH,B,Kurikulum Merdeka,-,Jl. Antang raya,1 / 5,Pannara,Antang,90234,-5,119,6,14,20,0,2,2,6,16,22,172,178,350,8,0,0,0,12
160F73B010EDA520EBF6,UPT SPF SD INPRES BORONG JAMBU III,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40312037,Negeri,SD,Pemerintah Daerah,,1910-01-01,-,1910-01-01,Tidak ada,Bank Sulselbar,Manggala,SD Inpres Borong Jambu III,-,-,-,-,,,Abd. Jalil,PUTRA RAIHAN BIMAWARDANA,B,Kurikulum Merdeka,-,Jl. AMD. Tamangapa Raya IV No.13 Makassar,5 / 9,,Kel Biring Romang,90235,-5,119,2,15,17,4,2,6,6,17,23,162,165,327,6,1,1,0,12
2BF0404271AEC5C36274,UPT SPF SD INPRES PERUMNAS ANTANG II1,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40312640,Negeri,SD,Pemerintah Daerah,421/3023/DP/VIII/2020,2020-08-26,421/3023/DP/VIII/2020,2020-08-26,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG MAKASSAR...,SDINP.PERUMNASANTANGII/1...,-,-,-,-,,,Suharniati,Zainuddin Parman,B,Kurikulum Merdeka,-,Jl. Lasuloro Blok I No.17,1 / 1,,Manggala,90234,-5,119,5,12,17,1,4,5,6,16,22,160,160,320,5,1,0,0,12
BE3EAA18C226E6FE1E66,UPT SPF SD INPRES PERUMNAS ANTANG II,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40307533,Negeri,SD,Pemerintah Daerah,421/3023/DP/VIII/2020,2020-08-26,421/3023/DP/VIII/2020,2020-08-26,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG  UTAMA MAKASSAR...,SDINPPERUMNASANTANG2...,-,-,-,-,,,Syamsinar,NUR INZANI ALI,B,Kurikulum Merdeka,-,Jl. Lasuloro Blok I No. 17 Makassar,1 / 1,Manggala,Manggala,90234,-5,119,5,13,18,1,3,4,6,16,22,170,166,336,7,1,1,0,13
BD3CE15B7320E0ED0056,UPT SPF SD INPRES TAMANGAPA,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40307529,Negeri,SD,Pemerintah Pusat,421.2/5764/DP/IX/2016,1974-01-07,421.2/5764/DP/IX/2016,1974-01-07,Tidak ada,BPD Sul-Sel,cabang,SDI Tamangapa,-,-,-,-,,,Sumardani,Nofia Suci Puspita,B,Kurikulum Merdeka,-,Jl.tamangapa Raya No.241,5 / 1,,Tamangapa,90235,-5,119,4,12,16,4,2,6,8,14,22,162,153,315,8,1,3,0,12
1CEFD6251961CBF3C686,UPT SPF SD INPRES PERUMNAS ANTANG III,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40314004,Negeri,SD,Pemerintah Daerah,,1988-12-31,-,1910-01-01,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG MAKASSAR...,SDINPRESPERUMNASANTANGIII...,-,-,-,-,,,Andi Asriani,SULFIANTO LUKMAN,A,Kurikulum Merdeka,-,Jl. Manggala I/II,6 / 7,MANGGALA,MANGGALA,90234,-5,119,4,23,27,5,2,7,9,25,34,263,262,525,11,1,0,0,18
EB3A2605F6227BFD4EC4,UPT SPF SD INPRES UNGGULAN PURI TAMAN SARI,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40307524,Negeri,SD,Pemerintah Daerah,421/3023/DP/VIII/2020,1994-12-31,421/3023/DP/VIII/2020,2020-08-26,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG UTAMA MAKASSAR...,SDINP.PURITAMANSARI...,-,-,-,-,,,Irmayanti,DIAN PUSPITA SAEDIN,A,Kurikulum Merdeka,-,Jl. Toddopuli VI Blok A 16 Tlp. 0411424589,0 / 0,,Borong,90233,-5,119,5,22,27,4,3,7,9,25,34,248,238,486,11,1,1,0,18
70FFD8A7A8EE9DCD52ED,UPT SPF SD INPRES TELLO BARU II,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40312044,Negeri,SD,Pemerintah Daerah,.,1977-12-31,421/3023/DP/VIII/2020,2020-08-26,Tidak ada,Bank SULSELBAR,MAKASSAR,SD Inpres Tello Baru II,-,-,-,-,,,Harmiati,,B,Kurikulum Merdeka,-,Jl.abd.dg.Sirua No.330,0 / 0,Batua,Batua,90233,-5,119,2,13,15,3,1,4,5,14,19,184,159,343,6,1,2,0,12
36C1C1DE1A7FF10B2528,UPT SPF SD INPRES TELLO BARU III,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40311997,Negeri,SD,Pemerintah Pusat,1984,1990-12-31,1984,1910-01-01,Tidak ada,BPD SULSELBAR,Ratulangi,SD INPRES TELLO BARU III,-,-,-,-,,,Mahmuddin,,B,Kurikulum Merdeka,-,Jl.abd Dg Sirua No.330,1 / 5,batua,BATUA,90233,-5,119,3,7,10,2,1,3,5,8,13,105,85,190,6,0,0,0,7
3FF3247B7B0689007038,UPT SPF SD NEGERI KASSI,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40307289,Negeri,SD,Pemerintah Daerah,421.2/5764/DP/IX/2016,2016-09-16,421.2/5764/DP/IX/2016,2016-09-16,Tidak ada,BANK SULSELBAR,-,SD NEGERI KASSI,-,-,-,-,,,Sitti Saenab,ULPA  ALMUNAWARAH,B,Kurikulum Merdeka,-,Jl.tamangapa Raya No.239 A,2 / 5,-,Tamangapa,90235,-5,119,4,15,19,3,0,3,7,15,22,140,146,286,6,1,0,0,12
87B22389338D0528502B,UPT SPF SD NEGERI BORONG,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40312003,Negeri,SD,Pemerintah Daerah,421/3023/DP/VIII/2020,2020-08-26,421/3023/DP/VIII/2020,2020-08-26,K - Kesulitan Belajar,Bank Sulselbar,cabang,SD Negeri Borong,-,-,-,-,,,M. Amin Syam,NUNUNG TAUQID,A,Kurikulum Merdeka,-,JL.BORONG RAYA NO.8,0 / 0,BATUA,Borong,90233,-5,119,1,18,19,4,3,7,5,21,26,196,155,351,7,1,0,0,12
74047010E4111DA91460,UPT SPF SD NEGERI PARINRING,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40313415,Negeri,SD,Pemerintah Pusat,Tidak diketahui,1979-12-31,TIDAK DIKETAHUI,1910-01-01,Tidak ada,BANK SULSELBAR,ANTANG,SD NEGERI PARINRING,-,-,-,-,,,Andi Etty Cahyani,,B,Kurikulum Merdeka,-,Jl. Tamangapa V No.48 C,3 / 3,,TAMANGAPA,90235,-5,119,3,16,19,2,3,5,5,19,24,141,139,280,6,1,0,0,12
19E8317340E76A1F3DDF,UPT SPF SD NEGERI PANNARA,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40307183,Negeri,SD,Pemerintah Pusat,012/2215/DP/V/2012,2012-05-28,421.2/5764/DP/IX/2016,2016-09-16,Tidak ada,BPD SUL-SEL,Manggala,SDN Pannara,-,-,-,-,,,MANTAHIR,Hildawati,B,Kurikulum Merdeka,-,Jln. Antang Raya No.20,5 / 1,,Antang,90234,-5,119,6,13,19,1,2,3,7,15,22,190,184,374,6,1,0,0,12
1F4BE680CA7B379F5F2E,SD AKAR PANRITA MAMMINASATA,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,69946070,Swasta,SD,Yayasan,421.2/077/DPK/II/2016,2016-02-17,539/S.Rekom/Dikdas/XI/2021,2021-11-05,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG ANTANG...,SDAKARPANRITAMAMMINASATA...,-,-,-,-,,,MUJI WIDAYATI,Nursidah,B,Kurikulum Merdeka,-,JL. KIRAB REMAJA NO 46,7 / 1,,Antang,90234,-5,119,0,9,9,0,2,2,0,11,11,46,50,96,6,1,2,0,7
D2EB7B5E5FD20504E975,SD AL-QURAN WAHDAH ISLAMIYAH 02,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,69989964,Swasta,SD,Yayasan,QR-09n/YPWI/VIII/1437,2019-06-01,503/015/DIKDAS/DPM-PTSP/VII/2019,2019-07-16,Tidak ada,-,-,-,-,-,-,-,,,MOHAMAD ARIF,DARWIS HAMZAH,B,Kurikulum Merdeka,-,JL. AROEPALA/ HERTASNING BARU KOMP. GRAHA LESTARI,1 / 1,Inspeksi Kanal Tunggu Pampang,Bangkala,90235,-5,119,9,19,28,7,0,7,16,19,35,106,106,212,10,1,1,0,10
80ACC71489B4BD316463,SD DUNIA ANAK ISLAM BARUGA,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,70003388,Swasta,SD,Yayasan,2,2020-10-07,503/0031/DIKDAS/DPM-PTSP/III/2020,2020-08-07,Tidak ada,nama_bank,cabang,rek_atas_nama,-,-,-,-,,,SRI NURFITRI AMRIYATI,SD DUNIA ANAK ISLAM BARUGA,C,Kurikulum Merdeka,-,JL. MATANO UTARA NO. 4 DAN 8,/,,Antang,,-5,119,1,8,9,0,1,1,1,9,10,56,59,115,9,1,1,0,7
0C60A643F00524246B05,SD ILHAM ,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40312068,Swasta,SD,Yayasan,130/KEP/I.06/2000,2000-06-22,421.2/7187/DP/XI/2016,2016-11-18,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG  UTAMA MAKASSSAR...,SDILHAM...,-,-,-,-,,,Sarifah Aspa,HAMSA,B,Kurikulum Merdeka,-,Jl.toddopuli Vi No.41,1 / 10,Borong,Borong,90233,-5,119,1,4,5,0,1,1,1,5,6,33,28,61,6,1,1,0,6
37FD80D53C73BC57938F,SD ISLAM ATHIRAH 2 BUKIT BARUGA,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40313937,Swasta,SD,Yayasan,421.2/1307/DP/II/2014,2000-10-06,503/26549/DIKDAS/DPM-PTSP/2/2025,2014-02-04,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG MANGGALA...,SDISLAMATHIRAH2MAKASSAR...,-,-,-,-,,,Taswil Mardi,SYAMSIAR,A,Kurikulum Merdeka,-,Jl. Raya Baruga Sektor Mahameru No.26 Bukit Baruga Makassar,1 / 9,Antang,Antang,90234,-5,119,12,34,46,1,0,1,13,34,47,268,281,549,24,1,3,0,22
F14B1973D54CF75ADB61,SD ISLAM IMPIAN,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,70026284,Swasta,SD,Yayasan,8,2017-05-18,503/003/DIKDAS/DPM-PTSP/I/2022,2022-01-03,Tidak ada,,,,-,-,-,-,,,Jumriani,JUMARNI,C,Kurikulum Merdeka,-,Jl. Inspeksi  Kanal N0.1,7 / 5,-,Bangkala,90235,0,0,2,6,8,0,1,1,2,7,9,40,50,90,6,1,0,0,6
4A48F93456636991E668,SD ISLAM KHAIRU UMMAH,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,69955300,Swasta,SD,Yayasan,421.2/7519/DPK/XII/2016,2016-12-02,421.2/7519/DPK/XII/2016,2016-12-02,Tidak ada,BPD SULAWESI SELA...,BPD SULAWESI SELATAN CABANG KANTOR KAS ANTANG...,SDISLAMKHAIRUUMMAH...,-,-,-,-,,,Tata,Mahfuzh,C,Kurikulum Merdeka,-,JL. BORONG RAYA KOMPLEKS GRAHA JANNA LAND 1,5 / 4,Bitowa,Antang,90234,-5,119,6,20,26,2,0,2,8,20,28,182,159,341,12,1,1,0,12
13F4FD4484770D3ADEE9,SD ISLAM TERPADU UNGGULAN MAWADDAH,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,69946088,Swasta,SD,Yayasan,421.2/119/DPK/V/2016,2016-05-19,503/026/DIKDAS/DPM-PTSP/XI/2021,2021-11-15,Tidak ada,BANK SULSELBAR,CABANG UTAMA MAKASSAR,SD ISLAM TERPADU UNGGULAN MAWADDAH,-,-,-,-,,,Gunawan,Rahmat Hidayat,A,Kurikulum Merdeka,-,JL. ANTANG RAYA NO 25,1 / 1,PANNARA,Antang,90234,-5,119,1,10,11,1,2,3,2,12,14,141,124,265,12,1,1,0,12
797E58ED47556DE382DC,SD IT PLUS QURTHUBA,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,70015904,Swasta,SD,Yayasan,SK.PSD/002/YAYASAN PENDIDIKAN ISLAM BINMAHDIN/2018,2018-01-05,503/023/DIKDASDPM-PTSP/VIII/2021,2021-10-28,Tidak ada,,,,-,-,-,-,,,ASWAN,RISMAYANTI,A,Kurikulum Merdeka,-,JL. PERTANIAN BLOK D NO 131 PERUMAHAN DOSEN UNHAS ANTANG,/,,Kel Biring Romang,,-5,119,9,24,33,2,0,2,11,24,35,324,258,582,24,0,0,0,22
B9605FDE46DEEAF7E774,SD Islam Terpadu Wahdah Islamiyah 01,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,40318420,Swasta,SD,Yayasan,QR.80/YPWI/X/1431,2010-10-07,503/080/DIKDAS/DPM-PTSP/XII/2022,2022-12-21,Tidak ada,BANK SULSEL,cabang,SD ISLAM TERPADU WAHDAH ISLAMIYAH 01,-,-,-,-,,,Jasman Ali Nur,Suandi,A,Kurikulum Merdeka,-,Jl. Raya Bukit Baruga No. 12 B,1 / 1,Antang,Antang,90234,-5,119,17,53,70,4,0,4,21,53,74,436,404,840,36,1,1,0,32
BF1032AFF31FA984685F,SD ISLAM TERPADU AL BANIN,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,70058572,Swasta,SD,Yayasan,AHU-0024726.AH.01.04.Tahun 2020,2020-12-11,503/37197/DIKDAS/DPM-PTSP/11/2025,2025-11-03,Tidak ada,,,,-,-,-,-,,,,,Tidak diisi,Tidak diisi,-,Jl. Geologi Blok D.159 Kompleks UNHAS Antang Makassar,/,,Kel Biring Romang,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2F26D7342A845AC68F40,SD IT SMART SCHOOL MAKASSAR,Prov. Sulawesi Selatan,Kota Makassar,Kec. Manggala,69979987,Swasta,SD,Yayasan,AHU.001840.50.80.2014,2014-12-18,503/0003/DIKDAS/DPM-PTSP/V/2018,2018-05-22,Tidak ada,BANK SULSELBAR,Kantor Kas Antang,Yayasan Kami Peduli Bangsa,-,-,-,-,,,RAHMAT ZIFAUN SAFIUDDIN,Handarbeni Sudrajad,A,Kurikulum Merdeka,-,JL. LAUSER NO. 4 PERUM BUKIT BARUGA ANTANG,3 / 9,Manggala,Antang,90234,-5,119,3,3,6,3,0,3,6,3,9,60,51,111,10,1,2,0,6
