sekolah_id_enkrip,Nama_Sekolah,Provinsi,Kota_Kabupaten,Kecamatan,NPSN,Status,Bentuk_Pendidikan,Status_Kepemilikan,SK_Pendirian_Sekolah,Tanggal_SK_Pendirian,SK_Izin_Operasional,Tanggal_SK_Izin_Operasional,Kebutuhan_Khusus_Dilayani,Nama_Bank,Cabang_KCP_Unit,Rekening_Atas_Nama,Status_BOS,Waktu_Penyelenggaraan,Sertifikasi_ISO,Sumber_Listrik,Daya_Listrik,Kecepatan_Internet,Kepsek,Operator,Akreditasi,Kurikulum,Waktu,Alamat,RT_RW,Dusun,Desa_Kelurahan,Kode_Pos,Lintang,Bujur,Guru_L,Guru_P,Guru_Total,Tendik_L,Tendik_P,Tendik_Total,PTK_L,PTK_P,PTK_Total,Peserta_Didik_L,Peserta_Didik_P,Peserta_Didik_Total,Ruang_Kelas,Ruang_Perpus,Ruang_Lab,Ruang_Pratik,Rombel
71DECCF10CA3B30592D2,SDIT ASSALAAM BALIKPAPAN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,70040331,Swasta,SD,Yayasan,421.2-004/DPMPTSP/2023,2023-05-17,503/5108/SKO/Disdikbud,2023-05-07,Tidak ada,,,,-,-,-,-,,,Atika Luthfiandari,Aghil Makinta Candra,Tidak diisi,Kurikulum Merdeka,-,Jl.Pipa PDAM RT.36,/,,GUNUNG SAMARINDA BARU,76128,0,0,1,7,8,0,2,2,1,9,10,73,46,119,7,0,0,0,6
DEA3AB87E1FF3A427423,SD PATRA DHARMA 1 BALIKPAPAN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30401528,Swasta,SD,Yayasan,420/6469/SKO/DISDIKBUD,2022-08-03,503/10237/SKO/Disdikbud,2023-09-16,Tidak ada,Bank KALTIM,cabang,SD Patra Dharma 1,-,-,-,-,,,Hariyanto,Pandu Prayogo,A,Kurikulum Merdeka,-,Jl. Klamono Gats,0 / 0,,Muara Rapak,76125,-1,116,9,34,43,1,7,8,10,41,51,471,449,920,28,1,2,0,30
F6F0627C0B6F9538C54B,SDIT BINTANG BANGSA,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,70055647,Swasta,SD,Yayasan,421.3-19/DPMPTSP,2025-03-26,400.7.22.1/159/DISDIKBUD,2025-05-15,Tidak ada,,,,-,-,-,-,,,"Achmad Fajar Aprianto, S.pd","Annuriah Syahrani, S.Pd.",Tidak diisi,Kurikulum Merdeka,-,Jl Ksatria Kilo 8 RT 38,/,,GRAHA INDAH,,0,0,0,0,0,1,0,1,1,0,1,12,15,27,4,0,0,0,1
F8109ACCE8C307F3D3D7,SDIT AL MUNAWWAROH,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,69960074,Swasta,SD,Yayasan,188.45-252/2015,2016-04-29,503/10353/SKO/Disdikbud,2022-12-13,Tidak ada,BPD KALTIMTARA UN...,BPD KALIMANTAN TIMUR DAN KALIMANTAN UTARA UNIT USAHA SYAR...,SEKOLAHALMUNAWWAROH...,-,-,-,-,,,Warti,Dewi Indrawati,B,Kurikulum Merdeka,-,JL. WANAYASA KM10 RT 43,43 /,,Karang Joang,76127,-1,116,2,4,6,0,3,3,2,7,9,62,31,93,6,1,2,0,6
8C3DC6857C74C3B1A41A,SMP NEGERI 20 BALIKPAPAN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30401478,Negeri,SMP,Pemerintah Daerah,188.45-263/2022,2022-06-08,188.45-263/2022,2022-06-08,Tidak ada,BANK KALTIMTARA,cabang,SMP NEGERI 20 BALIKPAPAN,-,-,-,-,,,Sudaryanto,Tarmisyah Pujiati,B,Kurikulum Merdeka,-,Jl. Soekarno Hatta Km. 20 Rt.40 No. 88,40 / 0,,Karang Joang,76127,-1,116,11,10,21,2,4,6,13,14,27,168,122,290,12,1,2,0,10
8144061DF48A09C93EAD,SMP NEGERI 15 BALIKPAPAN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30401467,Negeri,SMP,Pemerintah Daerah,188.45-258/2022,2022-06-08,188.45-258/2022,2022-06-08,Tidak ada,Bank Kaltim,Balikpapan,SMP Negeri 15 Balikpapan,-,-,-,-,,,NUR ISNIYATI,Novianti Suardi Sultan,A,Kurikulum Merdeka,-,Jln. Soekarno Hatta Km 09,0 / 0,Graha Indah,GRAHA INDAH,76126,-1,116,13,26,39,2,6,8,15,32,47,376,361,737,21,1,3,0,21
C153D994AC70EF331204,SMP NEGERI 11 BALIKPAPAN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30401451,Negeri,SMP,Pemerintah Daerah,188.45-254/2022,2022-06-08,-,1910-01-01,Tidak ada,BPD KALTIMTARA...,BPD KALIMANTAN TIMUR DAN KALIMANTAN UTARA CABANG BALIKPAP...,SMPNEGERI11BALIKPAPAN...,-,-,-,-,,,Bakri,Diana Eka Saputri,A,Kurikulum Merdeka,-,Jl. Soekarno Hatta Km. 6.5,0 / 0,Graha Indah,GRAHA INDAH,76129,-1,116,14,37,51,4,4,8,18,41,59,574,519,1093,31,1,3,0,31
E596D3CB479039230C4E,SMP NEGERI 17 BALIKPAPAN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30401482,Negeri,SMP,Pemerintah Daerah,13a/D/1998,1997-01-29,188.45-260/2022,2022-06-08,Tidak ada,BPD KALTIMTARA...,BPD KALIMANTAN TIMUR DAN KALIMANTAN UTARA CABANG PUSAT...,SMPNEGERI17BALIKPAPAN...,-,-,-,-,,,Doddy Yustus Sulu,"Lina Pitriani, S.Pd",A,Kurikulum Merdeka,-,Jl. Soekarno Hatta Km.16,0 / 0,,Karang Joang,76127,-1,116,5,29,34,4,2,6,9,31,40,342,330,672,21,1,4,0,21
E42206690317EA35A654,SMP NEGERI 24 BALIKPAPAN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,70031038,Negeri,SMP,Pemerintah Daerah,188.45-242/2022,2022-06-08,420/5708/DISDIKBUD,2022-07-11,Tidak ada,,,,-,-,-,-,,,Sumarli,Bintang Ridlotul abidah al Islami,A,Kurikulum Merdeka,-,"Jl. Soekarno Hatta Km. 7,5 Kelurahan Graha Indah",/,,GRAHA INDAH,,0,0,7,11,18,2,0,2,9,11,20,217,182,399,21,1,1,0,12
DCE7BA479B344A4B5DA4,SMP NEGERI 3 BALIKPAPAN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30401476,Negeri,SMP,Pemerintah Daerah,20/SK/B.III/1962,1962-08-31,420/2772/Disdikbud,1962-08-31,Tidak ada,BPD KALTIMTARA...,BPD KALIMANTAN TIMUR DAN KALIMANTAN UTARA CABANG BALIKPAP...,SMPNEGERI3BALIKPAPAN...,-,-,-,-,,,Ani Haspiati,Ridha Septia Hidayah,A,Kurikulum Merdeka,-,"Jl. Soekarno - Hatta, Km. 1,5",25 / 0,,Gunung Samarinda,76125,-1,116,16,43,59,4,2,6,20,45,65,519,679,1198,33,1,5,0,33
7CB02CD197AED8833265,SMP ISLAM MUFID,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,70006389,Swasta,SMP,Yayasan,421.10/001.SEKOLAH/DPMPT,2020-09-11,420/5970/DISDIKBUD,2020-12-18,Tidak ada,,,,-,-,-,-,,,PADRIAN,Nurul Azizah,B,Kurikulum Merdeka,-,"Jl. Swadaya RT. 2, Gg. Mushola Imam Ahmad, Kelurahan Gunung Samarinda Baru, Keca",2 /,,GUNUNG SAMARINDA BARU,76125,-1,116,3,2,5,0,1,1,3,3,6,23,25,48,6,1,1,0,3
928AF2BCBD8D0964AEEC,SMP ISLAMIC GLOBAL SCHOOL,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,70029571,Swasta,SMP,Yayasan,420/03/DPMPTSP,2022-03-24,420/3908/SKO/Disdikbud,2022-05-09,Tidak ada,,,,-,-,-,-,,,Ririn Handayani,,B,Kurikulum Merdeka,-,"Jl. Rambai No.09 RT. 07 Kel. Gunung Samarinda Baru Kec. Balikpapan Utara, Kalima",/,,GUNUNG SAMARINDA BARU,,0,0,1,4,5,0,2,2,1,6,7,17,14,31,6,0,1,0,3
C5FD981F6DF3AE41AD12,SMP ISLAM NUR HIDAYAH BALIKPAPAN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,70010716,Swasta,SMP,Yayasan,421.10/02.SEKOLAH/DPMPT,2021-04-22,420/3157/DISDIKBUD,2021-05-31,Tidak ada,,,,-,-,-,-,,,Yoanda Eka Saputri,Ade Nisha Afifah,B,Kurikulum Merdeka,-,"Jl. Padat Karya Km.07 Rt.67 No. 48 Graha Indah, Balikpapan Utara",67 /,0,GRAHA INDAH,76129,-1,116,1,1,2,0,1,1,1,2,3,23,26,49,3,1,1,0,3
8D00A57071598C1795B7,SMP NEGERI 6 BALIKPAPAN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30401473,Negeri,SMP,Pemerintah Daerah,0188/0/1979,1994-11-23,0188/0/1979,1910-01-01,Tidak ada,BPD KALTIMTARA...,BPD KALIMANTAN TIMUR DAN KALIMANTAN UTARA CABANG BPD BALI...,SMPN6BALIKPAPAN(BOSDA)...,-,-,-,-,,,Suwiyadi,Susanty,A,Kurikulum Merdeka,-,Jl. Strat I Gunung Samarinda RT. 06 No. 79 Balikpapan Utara,6 / 0,,Gunung Samarinda,76125,-1,116,16,40,56,5,6,11,21,46,67,621,594,1215,33,1,6,0,33
B770DE882910EE84F371,SMP KRISTEN HARAPAN BANGSA,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,69900783,Swasta,SMP,Yayasan,420/738/DIKDAS/XII/2013,2013-12-18,503/1247/SKO/Disdikbud,2024-02-05,Tidak ada,BPD Kaltim,Balikpapan,SMP Kristen Harapan Bangsa,-,-,-,-,,,Ruth Murwani Dumasthary,Stella Fanny Gerina,A,Kurikulum Merdeka,-,JL. INDRAKILA RT.04 NO.99 G,32 / 0,,GUNUNG SAMARINDA BARU,76128,-1,116,1,5,6,0,1,1,1,6,7,65,75,140,6,1,2,0,6
9D581E0DC3B12164E7A7,SMP IT AL AULIYA,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30405509,Swasta,SMP,Yayasan,460/0977/Bagsos/VI/2007,2007-06-13,503/3961/SKO/Disdikbud,2024-06-10,Tidak ada,bpd KALTIM,balikpapan,smpit al auliya,-,-,-,-,,,Susnawaty,RISWA,A,Kurikulum Merdeka,-,Jl. Mt Haryono Rt.33 No.91,43 / 0,,GRAHA INDAH,76126,-1,116,6,22,28,1,2,3,7,24,31,237,199,436,16,1,2,0,15
D22747B2C3CA1AB09E29,SMP MUHAMMADIYAH 3 BALIKPAPAN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30402903,Swasta,SMP,Yayasan,4768/126/16/82/1982,1982-07-01,503/8926/SKO/Disdikbud,2023-08-21,Tidak ada,Bank Kaltim,Balikpapan,SLTP MUHAMMADIYAH 3 BPPN,-,-,-,-,,,Murniansyah,Lastri,A,Kurikulum Merdeka,-,"Jl. Sokarno-Hatta, Km. 10",0 / 0,Karang Joang,Karang Joang,76127,-1,116,13,15,28,2,4,6,15,19,34,375,357,732,24,1,3,0,23
A0B974C928D879FDA150,SMP NUSANTARA,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30402904,Swasta,SMP,Yayasan,2993/126-2a/le/1986,1986-02-25,503/10403/SKO/Disdikbud,2020-11-12,Tidak ada,BPD KALTIMTARA...,BPD KALIMANTAN TIMUR DAN KALIMANTAN UTARA CABANG BALIKPAP...,SMPNUSANTARABALIKPAPAN...,-,-,-,-,,,Muhammad Adib,Rifqi Fariz Arzan,B,Kurikulum Merdeka,-,Jl. Gurinda Iv No. 34 Balikpapan,42 / 0,Gunung Samarinda,Muara Rapak,76125,-1,116,0,1,1,1,1,2,1,2,3,69,56,125,13,1,3,0,5
39D8D9F8CEFADC97536B,SMP PGRI 4 BALIKPAPAN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30402909,Swasta,SMP,Yayasan,900S/1262/1C62,1980-07-21,900S/I26.2/I.82,1982-02-01,Tidak ada,BPD KALTIMTARA...,BPD KALIMANTAN TIMUR DAN KALIMANTAN UTARA CABANG RAPAK...,SMPPGRI4BALIKPAPAN...,-,-,-,-,,,Zariah,Cici Armini,A,Kurikulum Merdeka,-,Jl. Indrakila RT.24 No.76,24 / 0,Gn. Samarinda,Gunung Samarinda,76125,-1,116,2,16,18,3,5,8,5,21,26,287,211,498,15,1,4,0,15
5063E03F9EBEDC8B9381,SMAN 2 BALIKPAPAN UTARA,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30401490,Negeri,SMA,Pemerintah Daerah,037/0/1978,1978-12-22,421.4/5448/Disdikbud.III/2019,2020-09-06,Tidak ada,BANK KALTIM,BALIKPAPAN,SMA NEGERI 2 BALIKPAPAN,-,-,-,-,,,Yula Irawati,Nurul Tasyrikhah,A,Kurikulum Merdeka,-,JL. SOEKARNO HATTA STRAT IV,35 / 0,-,Gunung Samarinda,76125,-1,116,13,38,51,0,7,7,13,45,58,366,640,1006,28,1,1,0,28
DA89A6F5147B8A5F19A3,SMAN 6 BALIKPAPAN UTARA,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30401503,Negeri,SMA,Pemerintah Daerah,0260/O/1994,1994-10-05,400.3.8/12733/Disdikbud.III/2023,2023-09-25,Tidak ada,BNI,Balikpapan,SMAN 6 BALIKPAPAN,-,-,-,-,,,ZAENURI,AHMAD ABSHOR,A,Kurikulum Merdeka,-,JL. SOEKARNO HATTA KM 4.5,21 / 0,-,Batu Ampar,76136,-1,116,24,30,54,9,7,16,33,37,70,392,642,1034,30,1,7,0,30
DC6FA599027B217EE420,SMA IT AL AULIYA,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,69901305,Swasta,SMA,Yayasan,420/118/DIKMEN/III/2015,2015-03-17,400.3.8 / 26359 /Disdikbud.III,2023-10-23,Tidak ada,BANK NEGARA INDON...,BANK NEGARA INDONESIA CABANG BALIKPAPAN...,SMAITALAULIYABALIKPAPANYAYASAN...,-,-,-,-,,,RUSDIANTO,Ahmad Wafin Alfina,A,Kurikulum Merdeka,-,MT. HARYONO RT. 43,43 / 0,,GRAHA INDAH,76126,-1,116,12,11,23,4,3,7,16,14,30,110,135,245,11,1,4,0,8
D9290B7D17A481F020FC,SMAN 9 BALIKPAPAN UTARA,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30404584,Negeri,SMA,Pemerintah Daerah,Perwali Balikpapan Nomor 9 Tahun 2007,2007-07-03,Perwali Nomor 9 Tahun 2007,2007-07-03,Tidak ada,BANK KALTIMTARA,BALIKPAPAN,SMA Negeri 9 BALIKPAPAN,-,-,-,-,,,Agus Budianto,Wahyu Agung Santoso,A,Kurikulum Merdeka,-,JL. SOEKARNO HATTA KM.16,0 / 0,Karang Joang,Karang Joang,76127,-1,116,19,27,46,11,6,17,30,33,63,358,508,866,27,1,6,0,26
281B8BB33FD41046FFB5,SMA KRISTEN HARAPAN BANGSA,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,69974737,Swasta,SMA,Yayasan,642.21/7206/DISDIKBUD-III/2017,2017-06-05,421.4/1688/DISDIKBUD-III/2018,2018-01-12,Tidak ada,BPD Kaltim,Balikpapan,SMA Kristen Harapan Bangsa,-,-,-,-,,,Ruth Murwani Dumasthary,Stella Fanny Gerina,A,Kurikulum Merdeka,-,JL. INDRAKILA RT 04 NO 99 G,4 /,,GUNUNG SAMARINDA BARU,76128,-1,116,5,10,15,0,2,2,5,12,17,44,57,101,7,1,5,0,4
788C2881CF405E587BD2,SMA Kristen  IPEKA Balikpapan,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,70010137,Swasta,SMA,Yayasan,2147483647,2020-02-11,421.4/3436/Disdikbud.III/2021,2021-04-30,Tidak ada,,,,-,-,-,-,,,Etti Hartiwi,Jaine Christin Andu,A,Kurikulum Merdeka,-,Jl. Sinar Mas Land Boulevard Kompleks Grand City,/,,GRAHA INDAH,,-1,116,10,11,21,2,5,7,12,16,28,141,124,265,9,1,4,0,9
1A0B62FE780F2943B8F7,SMA INTEGRAL LUQMAN AL HAKIM,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,69987671,Swasta,SMA,Yayasan,421.4/2193/DISDIKBUD.III/2019,2019-04-10,421.4/2193/DISDIKBUD.III/2019,2019-04-10,Tidak ada,nama_bank,cabang,rek_atas_nama,-,-,-,-,,,Wahyudik Sucahyo,"Sefti Rohana, S.Kom",B,Kurikulum Merdeka,-,Jl. Perjuangan No.72 RT 06,6 /,Gunung Samarinda,Gunung Samarinda,76114,-1,116,3,7,10,2,0,2,5,7,12,31,27,58,4,1,2,0,3
25229FC914660B6E9F1B,SMP KRISTEN IPEKA BALIKPAPAN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30405716,Swasta,SMP,Yayasan,63,2008-03-04,503/10114/SKO/Disdikbud,2023-10-27,Tidak ada,BCA,cabang,SMP KRISTEN IPEKA BALIKPAPAN,-,-,-,-,,,Steery Adeleida Pioh,Rima,A,Kurikulum Merdeka,-,Jl. Sinar Mas Land Boulevard Komp. Perum Grand City Blok BM No.1,0 / 0,Damai Baru,GRAHA INDAH,76114,-1,116,4,13,17,2,4,6,6,17,23,183,158,341,10,1,4,0,10
FD31D3AE153BF805AF2D,SMP PATRA DHARMA 1 BALIKPAPAN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30402905,Swasta,SMP,Yayasan,H-11-622/Pw-kt,1974-05-30,H-11-622/PW-KT/74,1974-05-30,Tidak ada,Bank Kaltim,Muara Rapak,SMP Patra Dharma 1,-,-,-,-,,,Andoko Setyo Budi,"Yayuk Megawati,A.Md",A,Kurikulum Merdeka,-,Jl. Sorong No.1 Gatu,18 / 0,MUARA RAPAK,Muara Rapak,76125,-1,116,3,16,19,1,2,3,4,18,22,197,200,397,14,1,2,0,13
8C2D2162747ECD6229EA,SMAS NUSANTARA,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30401497,Swasta,SMA,Yayasan,2994/126-2a/le/1986,1986-07-14,400.3.8/18315/Disdikbud.III/2023,2023-11-15,Tidak ada,BPD KALTIMTARA...,BPD KALIMANTAN TIMUR DAN KALIMANTAN UTARA CABANG MUARA RA...,SMANUSANTARABALIKPAPAN...,-,-,-,-,,,Hermansyah,MUHAMMAD RIFQI NURMAHFUDZ,B,Kurikulum Merdeka,-,JL. Gunung Samarinda IV No. 34 RT. 42 Balikpapan Utara,36 / 0,GUNUNG SAMARINDA,Gunung Samarinda,76125,-1,116,1,10,11,4,1,5,5,11,16,64,134,198,7,1,4,0,7
1DAB9A030320992C3876,SMAS KATHOLIK ADI SUCIPTO,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30401500,Swasta,SMA,Yayasan,1007/126.2a/le/1987,1987-03-15,421.3/226/SK/Nomenklatur/VI/2025,1987-02-15,Tidak ada,BANK NEGARA INDON...,BANK NEGARA INDONESIA CABANG BALIKPAPAN...,SMASKATOLIKAADISUTJIPTOSEKOLAH...,-,-,-,-,,,Flora Simbolon,widyantoro,A,Kurikulum Merdeka,-,JL. MT HARYONO NO. 32 RT. 42 (RINGROAD) BALIKPAPAN,42 / 0,-,GRAHA INDAH,76126,-1,116,4,9,13,0,3,3,4,12,16,104,82,186,7,1,2,0,6
259D35A40FB8E12EE610,SMKN 6 Balikpapan,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30409918,Negeri,SMK,Pemerintah Daerah,Nomor 18 Tahun 2012,2012-04-17,Nomor 18 Tahun 2012,2012-04-17,Tidak ada,Bank Kaltim,Balikpapan,SMK NEGERI 6 BALIKPAPAN,-,-,-,-,,,Agus Prihanto,Raden Roro Rindu Ritzky Perwari,B,Kurikulum Merdeka,-,JL. SOEKARNO HATTA KM.7 RT 61 Graha Indah,37 / 0,,GRAHA INDAH,76129,-1,116,34,41,75,12,5,17,46,46,92,1105,314,1419,32,1,2,0,39
EA2DBA555B9897A2C680,SMA MUHAMMADIYAH 2 AL-MUJAHIDIN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30401498,Swasta,SMA,Yayasan,498/126-2a/Ie/1987,1987-02-11,421.4/413/DISDIKBUD-III/2018,2018-01-10,Tidak ada,BANKALTIMTARA,BATU AMPAR,SMA Muhammadiyah 2 Balikpapan,-,-,-,-,,,Samino,Imam 'izzatir Rizzan,A,Kurikulum Merdeka,-,JL. SOEKARNO HATTA KM. 10,8 / 0,,Karang Joang,76127,-1,116,22,7,29,3,3,6,25,10,35,179,203,382,11,1,7,0,12
A3DF639CFC4AEF6DB380,SMKN 2 BALIKPAPAN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30401520,Negeri,SMK,Pemerintah Pusat,7847/I26.2a/Id/1991,1991-08-31,0436/0/1981,1981-12-30,Tidak ada,bank kaltim,Balikpapan,SMK NEGERI 2 BALIKPAPAN,-,-,-,-,,,Suparman,Miftahul Hidayat Bahsoan,A,Kurikulum Merdeka,-,JL. SOEKARNO-HATTA GN SAMARINDA III,0 / 0,GUNUNG SAMARINDA,Gunung Samarinda,76125,-1,116,22,58,80,12,6,18,34,64,98,278,1138,1416,39,2,4,0,40
6AFC495733C8DA3AD27B,SMK CENDEKIA AL-IZZAH,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,70040456,Swasta,SMK,Yayasan,503/0107/IP.SMK.S/DPMPTSP/VI/2023,2023-06-12,503/0107/IP.SMK.S/DPMPTSP/VI/2023,2023-06-12,Tidak ada,,,,-,-,-,-,,,HASAN ASYARI,Nur Ardianto,Tidak diisi,Kurikulum Merdeka,-,JL SEI WAIN KM 15 RT 033,33 /,,Karang Joang,,-1,116,7,2,9,2,1,3,9,3,12,29,14,43,4,2,1,0,5
BDF6C63E0F3FF3F9B6AA,SMK MIGAS INSAN KAMIL BALIKPAPAN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,69982415,Swasta,SMK,Yayasan,SK Pendirian Nomor 421.5/208/Disdikbud.IV/2017,2017-02-09,SK Operasional Nomor 421.5/7828/Disdikbud.IV/2018,2018-08-24,Tidak ada,BRI,Balikpapan,SMK MIGAS INSAN KAMIL BALIKPAPAN,-,-,-,-,,,Abdul Karim,Tanto Ribowo,C,Kurikulum 2013,-,Jl. Ksatrian KM.8 RT.38 Kel. Graha Indah Balikpapan,38 / 1,Sepinggan Baru,GRAHA INDAH,76117,-1,116,5,9,14,5,1,6,10,10,20,218,67,285,12,0,1,0,12
C0BCF37CA2698D7121EA,SMKN 7 Balikpapan,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,70042039,Negeri,SMK,Pemerintah Daerah,400.3.8/7439/Disdikbud.IV,2023-05-16,400.3.8/7439/Disdikbud.IV,2023-05-16,Tidak ada,,,,-,-,-,-,,,ARIES SUTRIYANTO,Azhari Eko Saputra,Tidak diisi,Kurikulum Merdeka,-,"Jl. Soekarno Hatta KM.7,5 RT.61",61 /,,GRAHA INDAH,,-1,116,5,6,11,6,2,8,11,8,19,191,19,210,6,1,1,0,6
1390393C8F32B800A1F9,SMK BHAKTI INDONESIA,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,69869763,Swasta,SMK,Yayasan,420/148.B/DIKMEN/VI/2013,2013-06-24,421.5/7879/Disdikbud.IV/2018,2018-08-27,Tidak ada,BRI,Balikpapan,smk bhakti indonesia,-,-,-,-,,,Hapsah Ramli Melan,Marthasia Yusdiana,B,Kurikulum Merdeka,-,Jl. Pattimura No 25 RT 28 Perumahan Sosial,0 / 0,Perumahan Sosial,Batu Ampar,76125,-1,116,2,4,6,0,2,2,2,6,8,3,4,7,3,0,0,0,5
F2853D345C36D87BBA7F,SMK BINA PRESTASI AMI BALIKPAPAN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,69894554,Swasta,SMK,Yayasan,420/117/DIKMEN/III/2015,2015-03-17,421.5/7909/Disdikbud.IV2018,2015-03-17,Tidak ada,BRI,Balikpapan,SMK Bina Prestasi AMI Balikpapan,-,-,-,-,,,Afifah Rizki Cahya Putri,Atikah Livia Cahya Putri,C,Kurikulum Merdeka,-,Telindung Jl Masjid Al-Kahfi RT 86,64 / 0,Telindung,Muara Rapak,76126,-1,116,8,8,16,2,4,6,10,12,22,190,112,302,4,1,1,0,11
82577CFCD11546C73789,SMKS NUSANTARA BALIKPAPAN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30401505,Swasta,SMK,Yayasan,421.5/7914/Disdikbud.IV/2018,2018-02-26,421.5/7914/Disdikbud.IV/2018,2018-02-26,Tidak ada,Bank Kaltim / BPD,Balikpapan,SMK Nusantara Balikpapan,-,-,-,-,,,DJUMARDIN,Hesty Wira Arifiyanti,A,Kurikulum Merdeka,-,JL. GURINDA 4 NO. 34,36 / 0,-,Gunung Samarinda,76125,-1,116,12,32,44,4,5,9,16,37,53,326,659,985,41,1,6,0,36
4E7CBD95F311EDFDAFD6,SMKS SETIA BUDI BALIKPAPAN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Utara,30401462,Swasta,SMK,Yayasan,3393/126-2a/Ie/1986,1986-08-01,420/641.6/DIKMEN/V/2016,2016-05-09,Tidak ada,BPD KALTIM,KLANDASAN,SMK SETIA BUDI BALIKPAPAN,-,-,-,-,,,Eka Budi Hartono,Noor Hikmawan,B,Kurikulum Merdeka,-,JL. SOEKARNO-HATTA KM 2 NO. 3,0 / 0,Gunung Samarinda,Gunung Samarinda,76125,-1,116,14,12,26,3,2,5,17,14,31,762,24,786,24,1,1,0,24
43404B3A2EB23E4E2C58,SD NEGERI 004 BALIKPAPAN SELATAN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Selatan,30402862,Negeri,SD,Pemerintah Daerah,0,1980-07-01,420/2877/Disdikbud,2021-05-10,Tidak ada,BPD KALTIMTARA...,BPD KALIMANTAN TIMUR DAN KALIMANTAN UTARA CABANG BALIKPAP...,SDN004BALIKPAPANSELATAN...,-,-,-,-,,,Esti Wahyuni,DYNA RINANDA PUTRI,A,Kurikulum Merdeka,-,Jl. Taman Sepinggan Rt. 33,33 / 0,-,Sepinggan,76115,-1,116,7,26,33,2,4,6,9,30,39,459,433,892,17,1,0,0,29
BDA784868795861AB5F2,SD NEGERI 001 BALIKPAPAN SELATAN,Prov. Kalimantan Timur,Kota Balikpapan,Kec. Balikpapan Selatan,30402855,Negeri,SD,Pemerintah Daerah,420/1582/PSD-XII/2017,1965-05-18,420/1582/PSD-XII/2017,1965-05-18,Tidak ada,BPD KALTIMTARA...,BPD KALIMANTAN TIMUR DAN KALIMANTAN UTARA CABANG BALIKPAP...,SDN001BALIKPAPANSELATAN...,-,-,-,-,,,Sri Ratnawati,NORJANNAH,A,Kurikulum Merdeka,-,Jl. Jendral Sudirman Rt. 22 No. 79,22 / 0,,DAMAI BAHAGIA,76114,-1,116,7,20,27,1,3,4,8,23,31,310,355,665,12,1,0,0,22
